StartTime,EndTime,AreaID,UnitName,Load
2023-01-19T03:30+00:00Z,2023-01-19T03:45+00:00Z,10Y1001A1001A83F,MAW,52795
2023-01-19T03:45+00:00Z,2023-01-19T04:00+00:00Z,10Y1001A1001A83F,MAW,53721
2023-01-19T04:00+00:00Z,2023-01-19T04:15+00:00Z,10Y1001A1001A83F,MAW,54143
2023-01-19T04:15+00:00Z,2023-01-19T04:30+00:00Z,10Y1001A1001A83F,MAW,55261
2023-01-19T04:30+00:00Z,2023-01-19T04:45+00:00Z,10Y1001A1001A83F,MAW,56857
2023-01-19T04:45+00:00Z,2023-01-19T05:00+00:00Z,10Y1001A1001A83F,MAW,59648
2023-01-19T05:00+00:00Z,2023-01-19T05:15+00:00Z,10Y1001A1001A83F,MAW,60952
2023-01-19T05:15+00:00Z,2023-01-19T05:30+00:00Z,10Y1001A1001A83F,MAW,62626
2023-01-19T05:30+00:00Z,2023-01-19T05:45+00:00Z,10Y1001A1001A83F,MAW,63679
2023-01-19T05:45+00:00Z,2023-01-19T06:00+00:00Z,10Y1001A1001A83F,MAW,65601
2023-01-19T06:00+00:00Z,2023-01-19T06:15+00:00Z,10Y1001A1001A83F,MAW,66246
2023-01-19T06:15+00:00Z,2023-01-19T06:30+00:00Z,10Y1001A1001A83F,MAW,67003
2023-01-19T06:30+00:00Z,2023-01-19T06:45+00:00Z,10Y1001A1001A83F,MAW,67627
2023-01-19T06:45+00:00Z,2023-01-19T07:00+00:00Z,10Y1001A1001A83F,MAW,68572
2023-01-19T07:00+00:00Z,2023-01-19T07:15+00:00Z,10Y1001A1001A83F,MAW,68920
2023-01-19T07:15+00:00Z,2023-01-19T07:30+00:00Z,10Y1001A1001A83F,MAW,69125
2023-01-19T07:30+00:00Z,2023-01-19T07:45+00:00Z,10Y1001A1001A83F,MAW,69081
2023-01-19T07:45+00:00Z,2023-01-19T08:00+00:00Z,10Y1001A1001A83F,MAW,68881
2023-01-19T08:00+00:00Z,2023-01-19T08:15+00:00Z,10Y1001A1001A83F,MAW,68937
2023-01-19T08:15+00:00Z,2023-01-19T08:30+00:00Z,10Y1001A1001A83F,MAW,69199
2023-01-19T08:30+00:00Z,2023-01-19T08:45+00:00Z,10Y1001A1001A83F,MAW,69671
2023-01-19T08:45+00:00Z,2023-01-19T09:00+00:00Z,10Y1001A1001A83F,MAW,69824
2023-01-19T09:00+00:00Z,2023-01-19T09:15+00:00Z,10Y1001A1001A83F,MAW,69957
