StartTime,EndTime,AreaID,UnitName,Load
2022-07-06T23:00+00:00Z,2022-07-07T00:00+00:00Z,10YSE-1--------K,MAW,10993
2022-07-07T00:00+00:00Z,2022-07-07T01:00+00:00Z,10YSE-1--------K,MAW,10985
2022-07-07T01:00+00:00Z,2022-07-07T02:00+00:00Z,10YSE-1--------K,MAW,10824
2022-07-07T02:00+00:00Z,2022-07-07T03:00+00:00Z,10YSE-1--------K,MAW,11066
2022-07-07T03:00+00:00Z,2022-07-07T04:00+00:00Z,10YSE-1--------K,MAW,12382
2022-07-07T04:00+00:00Z,2022-07-07T05:00+00:00Z,10YSE-1--------K,MAW,13286
2022-07-07T05:00+00:00Z,2022-07-07T06:00+00:00Z,10YSE-1--------K,MAW,13731
2022-07-07T06:00+00:00Z,2022-07-07T07:00+00:00Z,10YSE-1--------K,MAW,14305
2022-07-07T07:00+00:00Z,2022-07-07T08:00+00:00Z,10YSE-1--------K,MAW,14561
2022-07-07T08:00+00:00Z,2022-07-07T09:00+00:00Z,10YSE-1--------K,MAW,14537
2022-07-07T09:00+00:00Z,2022-07-07T10:00+00:00Z,10YSE-1--------K,MAW,14472
2022-07-07T10:00+00:00Z,2022-07-07T11:00+00:00Z,10YSE-1--------K,MAW,14522
2022-07-07T11:00+00:00Z,2022-07-07T12:00+00:00Z,10YSE-1--------K,MAW,14356
2022-07-07T12:00+00:00Z,2022-07-07T13:00+00:00Z,10YSE-1--------K,MAW,14080
2022-07-07T13:00+00:00Z,2022-07-07T14:00+00:00Z,10YSE-1--------K,MAW,13845
2022-07-07T14:00+00:00Z,2022-07-07T15:00+00:00Z,10YSE-1--------K,MAW,13847
2022-07-07T15:00+00:00Z,2022-07-07T16:00+00:00Z,10YSE-1--------K,MAW,13743
2022-07-07T16:00+00:00Z,2022-07-07T17:00+00:00Z,10YSE-1--------K,MAW,13773
2022-07-07T17:00+00:00Z,2022-07-07T18:00+00:00Z,10YSE-1--------K,MAW,13533
2022-07-07T18:00+00:00Z,2022-07-07T19:00+00:00Z,10YSE-1--------K,MAW,13170
2022-07-07T19:00+00:00Z,2022-07-07T20:00+00:00Z,10YSE-1--------K,MAW,13247
2022-07-07T20:00+00:00Z,2022-07-07T21:00+00:00Z,10YSE-1--------K,MAW,12101
2022-07-07T21:00+00:00Z,2022-07-07T22:00+00:00Z,10YSE-1--------K,MAW,11742
2022-07-07T22:00+00:00Z,2022-07-07T23:00+00:00Z,10YSE-1--------K,MAW,11110
2022-07-07T23:00+00:00Z,2022-07-08T00:00+00:00Z,10YSE-1--------K,MAW,10730
2022-07-08T00:00+00:00Z,2022-07-08T01:00+00:00Z,10YSE-1--------K,MAW,10904
2022-07-08T01:00+00:00Z,2022-07-08T02:00+00:00Z,10YSE-1--------K,MAW,10937
2022-07-08T02:00+00:00Z,2022-07-08T03:00+00:00Z,10YSE-1--------K,MAW,10837
2022-07-08T03:00+00:00Z,2022-07-08T04:00+00:00Z,10YSE-1--------K,MAW,12184
2022-07-08T04:00+00:00Z,2022-07-08T05:00+00:00Z,10YSE-1--------K,MAW,13001
2022-07-08T05:00+00:00Z,2022-07-08T06:00+00:00Z,10YSE-1--------K,MAW,13546
2022-07-08T06:00+00:00Z,2022-07-08T07:00+00:00Z,10YSE-1--------K,MAW,14012
2022-07-08T07:00+00:00Z,2022-07-08T08:00+00:00Z,10YSE-1--------K,MAW,13865
2022-07-08T08:00+00:00Z,2022-07-08T09:00+00:00Z,10YSE-1--------K,MAW,13437
2022-07-08T09:00+00:00Z,2022-07-08T10:00+00:00Z,10YSE-1--------K,MAW,13467
2022-07-08T10:00+00:00Z,2022-07-08T11:00+00:00Z,10YSE-1--------K,MAW,13681
2022-07-08T11:00+00:00Z,2022-07-08T12:00+00:00Z,10YSE-1--------K,MAW,13434
2022-07-08T12:00+00:00Z,2022-07-08T13:00+00:00Z,10YSE-1--------K,MAW,13454
2022-07-08T13:00+00:00Z,2022-07-08T14:00+00:00Z,10YSE-1--------K,MAW,13376
2022-07-08T14:00+00:00Z,2022-07-08T15:00+00:00Z,10YSE-1--------K,MAW,13241
2022-07-08T15:00+00:00Z,2022-07-08T16:00+00:00Z,10YSE-1--------K,MAW,12980
2022-07-08T16:00+00:00Z,2022-07-08T17:00+00:00Z,10YSE-1--------K,MAW,13084
2022-07-08T17:00+00:00Z,2022-07-08T18:00+00:00Z,10YSE-1--------K,MAW,12595
2022-07-08T18:00+00:00Z,2022-07-08T19:00+00:00Z,10YSE-1--------K,MAW,12036
2022-07-08T19:00+00:00Z,2022-07-08T20:00+00:00Z,10YSE-1--------K,MAW,11597
2022-07-08T20:00+00:00Z,2022-07-08T21:00+00:00Z,10YSE-1--------K,MAW,11715
2022-07-08T21:00+00:00Z,2022-07-08T22:00+00:00Z,10YSE-1--------K,MAW,11388
2022-07-08T22:00+00:00Z,2022-07-08T23:00+00:00Z,10YSE-1--------K,MAW,11135
2022-07-08T23:00+00:00Z,2022-07-09T00:00+00:00Z,10YSE-1--------K,MAW,10874
2022-07-09T00:00+00:00Z,2022-07-09T01:00+00:00Z,10YSE-1--------K,MAW,10442
2022-07-09T01:00+00:00Z,2022-07-09T02:00+00:00Z,10YSE-1--------K,MAW,10327
2022-07-09T02:00+00:00Z,2022-07-09T03:00+00:00Z,10YSE-1--------K,MAW,9963
2022-07-09T03:00+00:00Z,2022-07-09T04:00+00:00Z,10YSE-1--------K,MAW,10204
2022-07-09T04:00+00:00Z,2022-07-09T05:00+00:00Z,10YSE-1--------K,MAW,10290
2022-07-09T05:00+00:00Z,2022-07-09T06:00+00:00Z,10YSE-1--------K,MAW,10713
2022-07-09T06:00+00:00Z,2022-07-09T07:00+00:00Z,10YSE-1--------K,MAW,11242
2022-07-09T07:00+00:00Z,2022-07-09T08:00+00:00Z,10YSE-1--------K,MAW,11562
2022-07-09T08:00+00:00Z,2022-07-09T09:00+00:00Z,10YSE-1--------K,MAW,12109
2022-07-09T09:00+00:00Z,2022-07-09T10:00+00:00Z,10YSE-1--------K,MAW,12252
2022-07-09T10:00+00:00Z,2022-07-09T11:00+00:00Z,10YSE-1--------K,MAW,11708
2022-07-09T11:00+00:00Z,2022-07-09T12:00+00:00Z,10YSE-1--------K,MAW,11681
2022-07-09T12:00+00:00Z,2022-07-09T13:00+00:00Z,10YSE-1--------K,MAW,11583
2022-07-09T13:00+00:00Z,2022-07-09T14:00+00:00Z,10YSE-1--------K,MAW,11411
2022-07-09T14:00+00:00Z,2022-07-09T15:00+00:00Z,10YSE-1--------K,MAW,11559
2022-07-09T15:00+00:00Z,2022-07-09T16:00+00:00Z,10YSE-1--------K,MAW,11813
2022-07-09T16:00+00:00Z,2022-07-09T17:00+00:00Z,10YSE-1--------K,MAW,11962
2022-07-09T17:00+00:00Z,2022-07-09T18:00+00:00Z,10YSE-1--------K,MAW,11889
2022-07-09T18:00+00:00Z,2022-07-09T19:00+00:00Z,10YSE-1--------K,MAW,11663
2022-07-09T19:00+00:00Z,2022-07-09T20:00+00:00Z,10YSE-1--------K,MAW,11247
2022-07-09T20:00+00:00Z,2022-07-09T21:00+00:00Z,10YSE-1--------K,MAW,10851
2022-07-09T21:00+00:00Z,2022-07-09T22:00+00:00Z,10YSE-1--------K,MAW,10793
2022-07-09T22:00+00:00Z,2022-07-09T23:00+00:00Z,10YSE-1--------K,MAW,10529
2022-07-09T23:00+00:00Z,2022-07-10T00:00+00:00Z,10YSE-1--------K,MAW,10376
2022-07-10T00:00+00:00Z,2022-07-10T01:00+00:00Z,10YSE-1--------K,MAW,10368
