StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-05T10:00+00:00Z,2022-07-05T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,9465
2022-07-05T11:00+00:00Z,2022-07-05T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,9389
2022-07-05T12:00+00:00Z,2022-07-05T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,9526
2022-07-05T13:00+00:00Z,2022-07-05T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,9596
2022-07-05T14:00+00:00Z,2022-07-05T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,9767
2022-07-05T15:00+00:00Z,2022-07-05T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,9567
2022-07-05T16:00+00:00Z,2022-07-05T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,9642
2022-07-05T17:00+00:00Z,2022-07-05T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,9622
2022-07-05T18:00+00:00Z,2022-07-05T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,9503
2022-07-05T19:00+00:00Z,2022-07-05T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,8977
2022-07-05T20:00+00:00Z,2022-07-05T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,8553
2022-07-05T21:00+00:00Z,2022-07-05T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,7956
2022-07-05T22:00+00:00Z,2022-07-05T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,7868
2022-07-05T23:00+00:00Z,2022-07-06T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,7789
2022-07-06T00:00+00:00Z,2022-07-06T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,7904
2022-07-06T01:00+00:00Z,2022-07-06T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,7934
2022-07-06T02:00+00:00Z,2022-07-06T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,8060
2022-07-06T03:00+00:00Z,2022-07-06T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,8860
2022-07-06T04:00+00:00Z,2022-07-06T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9303
2022-07-06T05:00+00:00Z,2022-07-06T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,8944
2022-07-06T06:00+00:00Z,2022-07-06T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,8581
2022-07-06T07:00+00:00Z,2022-07-06T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,8445
2022-07-06T08:00+00:00Z,2022-07-06T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,8284
2022-07-06T09:00+00:00Z,2022-07-06T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,8112
2022-07-06T10:00+00:00Z,2022-07-06T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,7839
2022-07-06T11:00+00:00Z,2022-07-06T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,7885
2022-07-06T12:00+00:00Z,2022-07-06T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,8079
2022-07-06T13:00+00:00Z,2022-07-06T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,8249
2022-07-06T14:00+00:00Z,2022-07-06T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,8226
2022-07-06T15:00+00:00Z,2022-07-06T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,8588
2022-07-06T16:00+00:00Z,2022-07-06T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,9296
2022-07-06T17:00+00:00Z,2022-07-06T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,9884
2022-07-06T18:00+00:00Z,2022-07-06T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,9875
2022-07-06T19:00+00:00Z,2022-07-06T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,9155
2022-07-06T20:00+00:00Z,2022-07-06T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,8408
2022-07-06T21:00+00:00Z,2022-07-06T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,7534
2022-07-06T22:00+00:00Z,2022-07-06T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,7296
2022-07-06T23:00+00:00Z,2022-07-07T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,7263
2022-07-07T00:00+00:00Z,2022-07-07T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,7270
2022-07-07T01:00+00:00Z,2022-07-07T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,7218
2022-07-07T02:00+00:00Z,2022-07-07T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,7415
2022-07-07T03:00+00:00Z,2022-07-07T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,8388
2022-07-07T04:00+00:00Z,2022-07-07T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9092
2022-07-07T05:00+00:00Z,2022-07-07T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,8892
2022-07-07T06:00+00:00Z,2022-07-07T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,8003
2022-07-07T07:00+00:00Z,2022-07-07T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,7798
2022-07-07T08:00+00:00Z,2022-07-07T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,8071
2022-07-07T09:00+00:00Z,2022-07-07T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,8499
2022-07-07T10:00+00:00Z,2022-07-07T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,8696
2022-07-07T11:00+00:00Z,2022-07-07T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,8749
2022-07-07T12:00+00:00Z,2022-07-07T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,8831
2022-07-07T13:00+00:00Z,2022-07-07T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,8928
2022-07-07T14:00+00:00Z,2022-07-07T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,9090
2022-07-07T15:00+00:00Z,2022-07-07T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,9094
2022-07-07T16:00+00:00Z,2022-07-07T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,9287
2022-07-07T17:00+00:00Z,2022-07-07T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,9448
