StartTime,EndTime,AreaID,UnitName,Load
2022-07-03T13:30+00:00Z,2022-07-03T14:00+00:00Z,10Y1001A1001A92E,MAW,745
2022-07-03T14:00+00:00Z,2022-07-03T14:30+00:00Z,10Y1001A1001A92E,MAW,738
2022-07-03T14:30+00:00Z,2022-07-03T15:00+00:00Z,10Y1001A1001A92E,MAW,752
2022-07-03T15:00+00:00Z,2022-07-03T15:30+00:00Z,10Y1001A1001A92E,MAW,774
2022-07-03T15:30+00:00Z,2022-07-03T16:00+00:00Z,10Y1001A1001A92E,MAW,801
2022-07-03T16:00+00:00Z,2022-07-03T16:30+00:00Z,10Y1001A1001A92E,MAW,837
2022-07-03T16:30+00:00Z,2022-07-03T17:00+00:00Z,10Y1001A1001A92E,MAW,853
2022-07-03T17:00+00:00Z,2022-07-03T17:30+00:00Z,10Y1001A1001A92E,MAW,839
2022-07-03T17:30+00:00Z,2022-07-03T18:00+00:00Z,10Y1001A1001A92E,MAW,821
2022-07-03T18:00+00:00Z,2022-07-03T18:30+00:00Z,10Y1001A1001A92E,MAW,805
2022-07-03T18:30+00:00Z,2022-07-03T19:00+00:00Z,10Y1001A1001A92E,MAW,794
2022-07-03T19:00+00:00Z,2022-07-03T19:30+00:00Z,10Y1001A1001A92E,MAW,776
2022-07-03T20:30+00:00Z,2022-07-03T21:00+00:00Z,10Y1001A1001A92E,MAW,713
2022-07-03T21:00+00:00Z,2022-07-03T21:30+00:00Z,10Y1001A1001A92E,MAW,696
2022-07-03T21:30+00:00Z,2022-07-03T22:00+00:00Z,10Y1001A1001A92E,MAW,659
2022-07-03T22:00+00:00Z,2022-07-03T22:30+00:00Z,10Y1001A1001A92E,MAW,604
2022-07-03T23:30+00:00Z,2022-07-04T00:00+00:00Z,10Y1001A1001A92E,MAW,525
2022-07-04T00:00+00:00Z,2022-07-04T00:30+00:00Z,10Y1001A1001A92E,MAW,512
2022-07-04T00:30+00:00Z,2022-07-04T01:00+00:00Z,10Y1001A1001A92E,MAW,500
2022-07-04T01:00+00:00Z,2022-07-04T01:30+00:00Z,10Y1001A1001A92E,MAW,503
2022-07-04T01:30+00:00Z,2022-07-04T02:00+00:00Z,10Y1001A1001A92E,MAW,501
2022-07-04T02:00+00:00Z,2022-07-04T02:30+00:00Z,10Y1001A1001A92E,MAW,488
2022-07-04T02:30+00:00Z,2022-07-04T03:00+00:00Z,10Y1001A1001A92E,MAW,493
2022-07-04T03:00+00:00Z,2022-07-04T03:30+00:00Z,10Y1001A1001A92E,MAW,483
2022-07-04T03:30+00:00Z,2022-07-04T04:00+00:00Z,10Y1001A1001A92E,MAW,485
2022-07-04T04:00+00:00Z,2022-07-04T04:30+00:00Z,10Y1001A1001A92E,MAW,494
2022-07-04T04:30+00:00Z,2022-07-04T05:00+00:00Z,10Y1001A1001A92E,MAW,539
2022-07-04T05:00+00:00Z,2022-07-04T05:30+00:00Z,10Y1001A1001A92E,MAW,600
2022-07-04T05:30+00:00Z,2022-07-04T06:00+00:00Z,10Y1001A1001A92E,MAW,669
2022-07-04T06:00+00:00Z,2022-07-04T06:30+00:00Z,10Y1001A1001A92E,MAW,745
2022-07-04T06:30+00:00Z,2022-07-04T07:00+00:00Z,10Y1001A1001A92E,MAW,804
2022-07-04T07:00+00:00Z,2022-07-04T07:30+00:00Z,10Y1001A1001A92E,MAW,869
2022-07-04T07:30+00:00Z,2022-07-04T08:00+00:00Z,10Y1001A1001A92E,MAW,887
2022-07-04T08:00+00:00Z,2022-07-04T08:30+00:00Z,10Y1001A1001A92E,MAW,906
2022-07-04T08:30+00:00Z,2022-07-04T09:00+00:00Z,10Y1001A1001A92E,MAW,910
2022-07-04T09:00+00:00Z,2022-07-04T09:30+00:00Z,10Y1001A1001A92E,MAW,913
2022-07-04T09:30+00:00Z,2022-07-04T10:00+00:00Z,10Y1001A1001A92E,MAW,916
2022-07-04T10:00+00:00Z,2022-07-04T10:30+00:00Z,10Y1001A1001A92E,MAW,922
2022-07-04T10:30+00:00Z,2022-07-04T11:00+00:00Z,10Y1001A1001A92E,MAW,912
2022-07-04T11:00+00:00Z,2022-07-04T11:30+00:00Z,10Y1001A1001A92E,MAW,921
2022-07-04T11:30+00:00Z,2022-07-04T12:00+00:00Z,10Y1001A1001A92E,MAW,920
2022-07-04T12:00+00:00Z,2022-07-04T12:30+00:00Z,10Y1001A1001A92E,MAW,888
2022-07-04T12:30+00:00Z,2022-07-04T13:00+00:00Z,10Y1001A1001A92E,MAW,889
2022-07-04T13:00+00:00Z,2022-07-04T13:30+00:00Z,10Y1001A1001A92E,MAW,879
2022-07-04T13:30+00:00Z,2022-07-04T14:00+00:00Z,10Y1001A1001A92E,MAW,886
2022-07-04T14:00+00:00Z,2022-07-04T14:30+00:00Z,10Y1001A1001A92E,MAW,898
2022-07-04T14:30+00:00Z,2022-07-04T15:00+00:00Z,10Y1001A1001A92E,MAW,907
2022-07-04T15:00+00:00Z,2022-07-04T15:30+00:00Z,10Y1001A1001A92E,MAW,933
2022-07-04T15:30+00:00Z,2022-07-04T16:00+00:00Z,10Y1001A1001A92E,MAW,976
2022-07-04T16:00+00:00Z,2022-07-04T16:30+00:00Z,10Y1001A1001A92E,MAW,994
2022-07-04T16:30+00:00Z,2022-07-04T17:00+00:00Z,10Y1001A1001A92E,MAW,974
2022-07-04T17:00+00:00Z,2022-07-04T17:30+00:00Z,10Y1001A1001A92E,MAW,923
2022-07-04T17:30+00:00Z,2022-07-04T18:00+00:00Z,10Y1001A1001A92E,MAW,885
2022-07-04T18:00+00:00Z,2022-07-04T18:30+00:00Z,10Y1001A1001A92E,MAW,875
2022-07-04T18:30+00:00Z,2022-07-04T19:00+00:00Z,10Y1001A1001A92E,MAW,868
2022-07-04T19:00+00:00Z,2022-07-04T19:30+00:00Z,10Y1001A1001A92E,MAW,851
2022-07-04T20:30+00:00Z,2022-07-04T21:00+00:00Z,10Y1001A1001A92E,MAW,804
2022-07-04T21:00+00:00Z,2022-07-04T21:30+00:00Z,10Y1001A1001A92E,MAW,801
2022-07-04T21:30+00:00Z,2022-07-04T22:00+00:00Z,10Y1001A1001A92E,MAW,759
2022-07-04T22:00+00:00Z,2022-07-04T22:30+00:00Z,10Y1001A1001A92E,MAW,709
2022-07-04T22:30+00:00Z,2022-07-04T23:00+00:00Z,10Y1001A1001A92E,MAW,669
2022-07-04T23:00+00:00Z,2022-07-04T23:30+00:00Z,10Y1001A1001A92E,MAW,637
2022-07-04T23:30+00:00Z,2022-07-05T00:00+00:00Z,10Y1001A1001A92E,MAW,615
2022-07-05T00:00+00:00Z,2022-07-05T00:30+00:00Z,10Y1001A1001A92E,MAW,605
2022-07-05T00:30+00:00Z,2022-07-05T01:00+00:00Z,10Y1001A1001A92E,MAW,601
2022-07-05T01:00+00:00Z,2022-07-05T01:30+00:00Z,10Y1001A1001A92E,MAW,601
2022-07-05T01:30+00:00Z,2022-07-05T02:00+00:00Z,10Y1001A1001A92E,MAW,588
2022-07-05T02:00+00:00Z,2022-07-05T02:30+00:00Z,10Y1001A1001A92E,MAW,581
2022-07-05T02:30+00:00Z,2022-07-05T03:00+00:00Z,10Y1001A1001A92E,MAW,579
2022-07-05T03:00+00:00Z,2022-07-05T03:30+00:00Z,10Y1001A1001A92E,MAW,577
2022-07-05T03:30+00:00Z,2022-07-05T04:00+00:00Z,10Y1001A1001A92E,MAW,570
2022-07-05T04:00+00:00Z,2022-07-05T04:30+00:00Z,10Y1001A1001A92E,MAW,577
2022-07-05T04:30+00:00Z,2022-07-05T05:00+00:00Z,10Y1001A1001A92E,MAW,624
2022-07-05T05:00+00:00Z,2022-07-05T05:30+00:00Z,10Y1001A1001A92E,MAW,673
2022-07-05T05:30+00:00Z,2022-07-05T06:00+00:00Z,10Y1001A1001A92E,MAW,740
2022-07-05T06:00+00:00Z,2022-07-05T06:30+00:00Z,10Y1001A1001A92E,MAW,815
2022-07-05T06:30+00:00Z,2022-07-05T07:00+00:00Z,10Y1001A1001A92E,MAW,874
2022-07-05T07:00+00:00Z,2022-07-05T07:30+00:00Z,10Y1001A1001A92E,MAW,922
2022-07-05T07:30+00:00Z,2022-07-05T08:00+00:00Z,10Y1001A1001A92E,MAW,951
2022-07-05T08:00+00:00Z,2022-07-05T08:30+00:00Z,10Y1001A1001A92E,MAW,961
2022-07-05T08:30+00:00Z,2022-07-05T09:00+00:00Z,10Y1001A1001A92E,MAW,951
2022-07-05T09:00+00:00Z,2022-07-05T09:30+00:00Z,10Y1001A1001A92E,MAW,949
2022-07-05T09:30+00:00Z,2022-07-05T10:00+00:00Z,10Y1001A1001A92E,MAW,955
2022-07-05T10:00+00:00Z,2022-07-05T10:30+00:00Z,10Y1001A1001A92E,MAW,948
2022-07-05T10:30+00:00Z,2022-07-05T11:00+00:00Z,10Y1001A1001A92E,MAW,953
2022-07-05T11:00+00:00Z,2022-07-05T11:30+00:00Z,10Y1001A1001A92E,MAW,965
2022-07-05T11:30+00:00Z,2022-07-05T12:00+00:00Z,10Y1001A1001A92E,MAW,961
2022-07-05T12:00+00:00Z,2022-07-05T12:30+00:00Z,10Y1001A1001A92E,MAW,943
2022-07-05T12:30+00:00Z,2022-07-05T13:00+00:00Z,10Y1001A1001A92E,MAW,952
2022-07-05T13:00+00:00Z,2022-07-05T13:30+00:00Z,10Y1001A1001A92E,MAW,965
2022-07-05T13:30+00:00Z,2022-07-05T14:00+00:00Z,10Y1001A1001A92E,MAW,979
2022-07-05T14:00+00:00Z,2022-07-05T14:30+00:00Z,10Y1001A1001A92E,MAW,995
2022-07-05T14:30+00:00Z,2022-07-05T15:00+00:00Z,10Y1001A1001A92E,MAW,995
2022-07-05T15:00+00:00Z,2022-07-05T15:30+00:00Z,10Y1001A1001A92E,MAW,1035
2022-07-05T15:30+00:00Z,2022-07-05T16:00+00:00Z,10Y1001A1001A92E,MAW,1069
2022-07-05T16:00+00:00Z,2022-07-05T16:30+00:00Z,10Y1001A1001A92E,MAW,1083
2022-07-05T16:30+00:00Z,2022-07-05T17:00+00:00Z,10Y1001A1001A92E,MAW,1054
2022-07-05T17:00+00:00Z,2022-07-05T17:30+00:00Z,10Y1001A1001A92E,MAW,1012
2022-07-05T17:30+00:00Z,2022-07-05T18:00+00:00Z,10Y1001A1001A92E,MAW,967
2022-07-05T18:00+00:00Z,2022-07-05T18:30+00:00Z,10Y1001A1001A92E,MAW,935
2022-07-05T18:30+00:00Z,2022-07-05T19:00+00:00Z,10Y1001A1001A92E,MAW,906
2022-07-05T19:00+00:00Z,2022-07-05T19:30+00:00Z,10Y1001A1001A92E,MAW,880
2022-07-05T19:30+00:00Z,2022-07-05T20:00+00:00Z,10Y1001A1001A92E,MAW,861
2022-07-05T20:00+00:00Z,2022-07-05T20:30+00:00Z,10Y1001A1001A92E,MAW,828
2022-07-05T20:30+00:00Z,2022-07-05T21:00+00:00Z,10Y1001A1001A92E,MAW,806
2022-07-05T21:00+00:00Z,2022-07-05T21:30+00:00Z,10Y1001A1001A92E,MAW,795
2022-07-05T21:30+00:00Z,2022-07-05T22:00+00:00Z,10Y1001A1001A92E,MAW,749
2022-07-05T22:00+00:00Z,2022-07-05T22:30+00:00Z,10Y1001A1001A92E,MAW,705
2022-07-05T22:30+00:00Z,2022-07-05T23:00+00:00Z,10Y1001A1001A92E,MAW,653
2022-07-05T23:00+00:00Z,2022-07-05T23:30+00:00Z,10Y1001A1001A92E,MAW,615
2022-07-05T23:30+00:00Z,2022-07-06T00:00+00:00Z,10Y1001A1001A92E,MAW,595
2022-07-06T00:00+00:00Z,2022-07-06T00:30+00:00Z,10Y1001A1001A92E,MAW,574
2022-07-06T00:30+00:00Z,2022-07-06T01:00+00:00Z,10Y1001A1001A92E,MAW,561
2022-07-06T01:00+00:00Z,2022-07-06T01:30+00:00Z,10Y1001A1001A92E,MAW,571
2022-07-06T01:30+00:00Z,2022-07-06T02:00+00:00Z,10Y1001A1001A92E,MAW,557
2022-07-06T02:00+00:00Z,2022-07-06T02:30+00:00Z,10Y1001A1001A92E,MAW,553
2022-07-06T02:30+00:00Z,2022-07-06T03:00+00:00Z,10Y1001A1001A92E,MAW,545
2022-07-06T03:00+00:00Z,2022-07-06T03:30+00:00Z,10Y1001A1001A92E,MAW,543
2022-07-06T03:30+00:00Z,2022-07-06T04:00+00:00Z,10Y1001A1001A92E,MAW,535
2022-07-06T04:00+00:00Z,2022-07-06T04:30+00:00Z,10Y1001A1001A92E,MAW,548
2022-07-06T04:30+00:00Z,2022-07-06T05:00+00:00Z,10Y1001A1001A92E,MAW,599
2022-07-06T05:00+00:00Z,2022-07-06T05:30+00:00Z,10Y1001A1001A92E,MAW,657
2022-07-06T05:30+00:00Z,2022-07-06T06:00+00:00Z,10Y1001A1001A92E,MAW,733
2022-07-06T06:00+00:00Z,2022-07-06T06:30+00:00Z,10Y1001A1001A92E,MAW,810
2022-07-06T06:30+00:00Z,2022-07-06T07:00+00:00Z,10Y1001A1001A92E,MAW,867
2022-07-06T07:00+00:00Z,2022-07-06T07:30+00:00Z,10Y1001A1001A92E,MAW,909
2022-07-06T07:30+00:00Z,2022-07-06T08:00+00:00Z,10Y1001A1001A92E,MAW,936
2022-07-06T08:00+00:00Z,2022-07-06T08:30+00:00Z,10Y1001A1001A92E,MAW,947
2022-07-06T08:30+00:00Z,2022-07-06T09:00+00:00Z,10Y1001A1001A92E,MAW,937
2022-07-06T09:00+00:00Z,2022-07-06T09:30+00:00Z,10Y1001A1001A92E,MAW,949
2022-07-06T09:30+00:00Z,2022-07-06T10:00+00:00Z,10Y1001A1001A92E,MAW,962
2022-07-06T10:00+00:00Z,2022-07-06T10:30+00:00Z,10Y1001A1001A92E,MAW,957
2022-07-06T10:30+00:00Z,2022-07-06T11:00+00:00Z,10Y1001A1001A92E,MAW,948
2022-07-06T11:00+00:00Z,2022-07-06T11:30+00:00Z,10Y1001A1001A92E,MAW,956
2022-07-06T11:30+00:00Z,2022-07-06T12:00+00:00Z,10Y1001A1001A92E,MAW,953
2022-07-06T12:00+00:00Z,2022-07-06T12:30+00:00Z,10Y1001A1001A92E,MAW,927
2022-07-06T12:30+00:00Z,2022-07-06T13:00+00:00Z,10Y1001A1001A92E,MAW,920
2022-07-06T13:00+00:00Z,2022-07-06T13:30+00:00Z,10Y1001A1001A92E,MAW,915
2022-07-06T13:30+00:00Z,2022-07-06T14:00+00:00Z,10Y1001A1001A92E,MAW,926
2022-07-06T14:00+00:00Z,2022-07-06T14:30+00:00Z,10Y1001A1001A92E,MAW,925
2022-07-06T14:30+00:00Z,2022-07-06T15:00+00:00Z,10Y1001A1001A92E,MAW,931
2022-07-06T15:00+00:00Z,2022-07-06T15:30+00:00Z,10Y1001A1001A92E,MAW,977
2022-07-06T15:30+00:00Z,2022-07-06T16:00+00:00Z,10Y1001A1001A92E,MAW,1011
